1 ID:-1 Name:'ActionTableStandin' ContextID:-1 ContextName:'undefined' NumActionItems:6
	1 ID:26727 Desc:'Missing: 0' Cat:'Missing: 0' BtnTxt:'Missing: 0' MnuTxt:'Missing: 0'
	203 ID:40025 Desc:'Unit Setup' Cat:'Customize User Interface' BtnTxt:'&Units Setup...' MnuTxt:'&Units Setup...'
	204 ID:40024 Desc:'Grid and Snap Settings Toggle' Cat:'Snaps' BtnTxt:'&Grid and Snap Settings...' MnuTxt:'&Grid and Snap Settings...'
	205 ID:40078 Desc:'Show Home Grid' Cat:'Views' BtnTxt:'Show Home Grid' MnuTxt:'Show Home Grid'
	206 ID:40083 Desc:'Activate Home Grid' Cat:'Views' BtnTxt:'Activate Home Grid' MnuTxt:'Activate Home Grid'
	207 ID:40084 Desc:'Activate Grid Object' Cat:'Views' BtnTxt:'Activate Grid Object' MnuTxt:'Activate Grid Object'
	208 ID:40173 Desc:'Align Grid to View' Cat:'Views' BtnTxt:'Align Grid to View' MnuTxt:'Align Grid to View'
	209 ID:40095 Desc:'Viewport Background' Cat:'Views' BtnTxt:'Viewport &Background...' MnuTxt:'Viewport &Background...'
	210 ID:40105 Desc:'Show Transform Gizmo' Cat:'Views' BtnTxt:'Show Transform Gi&zmo' MnuTxt:'Show Transform Gi&zmo'
	211 ID:40023 Desc:'Viewport Configuration' Cat:'Views' BtnTxt:'&Viewport Configuration...' MnuTxt:'&Viewport Configuration...'
	212 ID:40117 Desc:'Per-View Presets' Cat:'Views' BtnTxt:'Per-View Presets' MnuTxt:'Per-View Presets'
	213 ID:63578 Desc:'Per-View Preference' Cat:'Views' BtnTxt:'Per-View Preference' MnuTxt:'Per-View Preference'
	214 ID:40027 Desc:'Video Post Dialog Toggle' Cat:'Render' BtnTxt:'&Video Post...' MnuTxt:'&Video Post...'
	215 ID:40033 Desc:'Create Animated Sequence File...' Cat:'Render' BtnTxt:'Create Animated Sequence File...' MnuTxt:'Create Animated Sequence File...'
	216 ID:40170 Desc:'View Animated Sequence File....' Cat:'Render' BtnTxt:'View Animated Sequence File...' MnuTxt:'View Animated Sequence File...'
	217 ID:40171 Desc:'Rename Animated Sequence File...' Cat:'Render' BtnTxt:'Rename Animated Sequence File...' MnuTxt:'Rename Animated Sequence File...'
	218 ID:40175 Desc:'Open Preview Animation folder...' Cat:'Render' BtnTxt:'Open Preview Animation folder...' MnuTxt:'Open Preview Animation folder...'
	219 ID:216 Desc:'Dual Planes Toggle' Cat:'Tools' BtnTxt:'Dual Planes Toggle' MnuTxt:'Dual Planes Toggle'
	220 ID:50010 Desc:'Select and Link' Cat:'Tools' BtnTxt:'Select and Link' MnuTxt:'Select and Link' Icon:[Link,0] 
	221 ID:50011 Desc:'Unlink Selection' Cat:'Tools' BtnTxt:'Unlink Selection' MnuTxt:'Unlink Selection' Icon:[Unlink,0] 
	222 ID:50036 Desc:'Bind Space Warp Mode' Cat:'Tools' BtnTxt:'Bind Space Warp Mode' MnuTxt:'Bind Space Warp Mode' Icon:[BindToSpaceWarp,0] 
	223 ID:50027 Desc:'Select Object' Cat:'Selection' BtnTxt:'Select Object' MnuTxt:'Select Object' Icon:[SelectObject,0] 
	224 ID:50001 Desc:'Select and Move' Cat:'Tools' BtnTxt:'Select and Move' MnuTxt:'Select and Move' Icon:[Move,0] 
	225 ID:50002 Desc:'Select and Rotate' Cat:'Tools' BtnTxt:'Select and Rotate' MnuTxt:'Select and Rotate' Icon:[RotateCW,0] 
	226 ID:50003 Desc:'Select and Scale' Cat:'Tools' BtnTxt:'Select and Scale' MnuTxt:'Select and Scale' Icon:[UniformScale,0] 
	227 ID:50131 Desc:'Placement' Cat:'Placement' BtnTxt:'Placement' MnuTxt:'Placement' Icon:[SelectAndPlace,0] 
	228 ID:50025 Desc:'Track View Floater' Cat:'Tools' BtnTxt:'Track View Floater' MnuTxt:'Track View Floater'
	229 ID:50048 Desc:'Material Editor Toggle' Cat:'Tools' BtnTxt:'Material &Editor...' MnuTxt:'Material &Editor...' Icon:[MaterialEditor,0] 
	230 ID:50017 Desc:'Pan Non-Camera View Mode' Cat:'Tools' BtnTxt:'Pan Non-Camera View Mode' MnuTxt:'Pan Non-Camera View Mode' Icon:[ViewportNavigationControls,15] 
	231 ID:153 Desc:'Dolly Mode' Cat:'Tools' BtnTxt:'Dolly Mode' MnuTxt:'Dolly Mode' Icon:[ViewportNavigationControls,27] 
	232 ID:155 Desc:'Perspective Mode' Cat:'Tools' BtnTxt:'Perspective Mode' MnuTxt:'Perspective Mode'
	233 ID:158 Desc:'Roll Mode' Cat:'Tools' BtnTxt:'Roll Mode' MnuTxt:'Roll Mode'
	234 ID:159 Desc:'Field-of-View Mode' Cat:'Tools' BtnTxt:'Field-of-View Mode' MnuTxt:'Field-of-View Mode' Icon:[ViewportNavigationControls,25] 
	235 ID:154 Desc:'Truck Mode' Cat:'Tools' BtnTxt:'Truck Mode' MnuTxt:'Truck Mode'
	236 ID:40462 Desc:'AutoGrid' Cat:'Views' BtnTxt:'AutoGrid' MnuTxt:'AutoGrid'
	237 ID:156 Desc:'Pan Camera Mode' Cat:'Tools' BtnTxt:'Pan Camera Mode' MnuTxt:'Pan Camera Mode'
	238 ID:40016 Desc:'Redo Scene Operation' Cat:'Edit' BtnTxt:'Redo Scene Operation' MnuTxt:'&Redo ' Icon:[Redo,0] 
	239 ID:40101 Desc:'Redo Viewport Operation' Cat:'Views' BtnTxt:'Redo Viewport Operation' MnuTxt:'Redo View Change'
	240 ID:40196 Desc:'Track View Viewport' Cat:'Views' BtnTxt:'Track View Viewport' MnuTxt:'Track View Viewport'
	241 ID:40063 Desc:'Bottom View' Cat:'Views' BtnTxt:'Bottom View' MnuTxt:'Bottom View'
	242 ID:40205 Desc:'Sub-object Selection Toggle' Cat:'Tools' BtnTxt:'Sub-object Selection Toggle' MnuTxt:'Sub-object Selection Toggle'
	243 ID:40068 Desc:'Camera View' Cat:'Views' BtnTxt:'Camera View' MnuTxt:'Camera View'
	244 ID:217 Desc:'Spot/Directional Light View' Cat:'Views' BtnTxt:'Spot/Directional Light View' MnuTxt:'Spot/Directional Light View'
	245 ID:40185 Desc:'Hide Cameras Toggle' Cat:'Views' BtnTxt:'Hide Cameras Toggle' MnuTxt:'Hide Cameras Toggle'
	246 ID:40126 Desc:'Disable Viewport' Cat:'Views' BtnTxt:'Disable Viewport' MnuTxt:'Disable Viewport'
	247 ID:40060 Desc:'Front View' Cat:'Views' BtnTxt:'Front View' MnuTxt:'Front View'
	248 ID:40135 Desc:'Grid View' Cat:'Views' BtnTxt:'Grid View' MnuTxt:'Grid View'
	249 ID:40077 Desc:'Hide Grids Toggle' Cat:'Views' BtnTxt:'Hide Grids Toggle' MnuTxt:'Hide Grids Toggle'
	250 ID:50029 Desc:'Select By Name' Cat:'Selection' BtnTxt:'&Name' MnuTxt:'&Name' Icon:[SelectByName,0] 
	251 ID:40187 Desc:'Hide Helpers Toggle' Cat:'Views' BtnTxt:'Hide Helpers Toggle' MnuTxt:'Hide Helpers Toggle'
	252 ID:40183 Desc:'Orthographic User View' Cat:'Views' BtnTxt:'Orthographic User View' MnuTxt:'Orthographic User View'
	253 ID:40064 Desc:'Back View' Cat:'Views' BtnTxt:'Back View' MnuTxt:'Back View'
	254 ID:40061 Desc:'Left View' Cat:'Views' BtnTxt:'Left View' MnuTxt:'Left View'
	255 ID:40186 Desc:'Hide Lights Toggle' Cat:'Views' BtnTxt:'Hide Lights Toggle' MnuTxt:'Hide Lights Toggle'
	256 ID:50024 Desc:'Auto Key Mode Toggle' Cat:'Set Key Tools' BtnTxt:'Auto Key Mode Toggle' MnuTxt:'Auto Key Mode Toggle'
	257 ID:40004 Desc:'New Scene' Cat:'File' BtnTxt:'&New...' MnuTxt:'&New...'
	258 ID:16 Desc:'New Scene, Clear All' Cat:'File' BtnTxt:'New Scene, Clear All' MnuTxt:'New Scene, Clear All'
	259 ID:19 Desc:'New Scene, From Template' Cat:'File' BtnTxt:'New Scene, From Template' MnuTxt:'New Scene, From Template'
	260 ID:40184 Desc:'Adaptive Degradation Toggle' Cat:'Views' BtnTxt:'Adaptive Degradation Toggle' MnuTxt:'Adaptive Degradation Toggle'
	261 ID:63543 Desc:'Progressive Display' Cat:'Nitrous Views' BtnTxt:'Progressive Display' MnuTxt:'Progressive Display'
	262 ID:40003 Desc:'Open File' Cat:'File' BtnTxt:'&Open...' MnuTxt:'&Open...'
	263 ID:40190 Desc:'Hide Geometry Toggle' Cat:'Views' BtnTxt:'Hide Geometry Toggle' MnuTxt:'Hide Geometry Toggle'
	264 ID:40182 Desc:'Perspective User View' Cat:'Views' BtnTxt:'Perspective User View' MnuTxt:'Perspective User View'
	265 ID:40202 Desc:'Pan View' Cat:'Views' BtnTxt:'Pan View' MnuTxt:'Pan View' Icon:[ViewportNavigationControls,15] 
	266 ID:40191 Desc:'Hide Shapes Toggle' Cat:'Views' BtnTxt:'Hide Shapes Toggle' MnuTxt:'Hide Shapes Toggle'
	267 ID:40062 Desc:'Right View' Cat:'Views' BtnTxt:'Right View' MnuTxt:'Right View'
	268 ID:40203 Desc:'Orbit View Mode' Cat:'Views' BtnTxt:'Orbit View Mode' MnuTxt:'Orbit View Mode' Icon:[ViewportNavigationControls,17] 
	269 ID:40072 Desc:'Snaps Toggle' Cat:'Snaps' BtnTxt:'Snaps Toggle' MnuTxt:'Snaps Toggle' Icon:[SnapsToggle3,0] 
	270 ID:59227 Desc:'Snap Menu' Cat:'Snaps' BtnTxt:'Snap Menu' MnuTxt:'Snap Menu'
	271 ID:40904 Desc:'Enable Axis Constraints in Snaps Toggle' Cat:'Snaps' BtnTxt:'Enable Axis Constraints in Snaps Toggle' MnuTxt:'Enable Axis Constraints in Snaps Toggle' Icon:[EnableSnaps,0] 
	272 ID:40905 Desc:'Snap To Frozen Objects Toggle' Cat:'Snaps' BtnTxt:'Snap To Frozen Objects Toggle' MnuTxt:'Snap To Frozen Objects Toggle' Icon:[SnapToFrozenObjectsToggle,0] 
	273 ID:40345 Desc:'Cycle Snap Hit' Cat:'Snaps' BtnTxt:'Cycle Snap Hit' MnuTxt:'Cycle Snap Hit'
	274 ID:40906 Desc:'Cycle Active Snap Type' Cat:'Snaps' BtnTxt:'Cycle Active Snap Type' MnuTxt:'Cycle Active Snap Type'
	275 ID:280 Desc:'Spinner Snap Toggle' Cat:'Tools' BtnTxt:'Spinner Snap Toggle' MnuTxt:'Spinner Snap Toggle' Icon:[SpinnerSnapToggle,0] 
	276 ID:40074 Desc:'Angle Snap Toggle' Cat:'Snaps' BtnTxt:'Angle Snap Toggle' MnuTxt:'Angle Snap Toggle' Icon:[AngleSnapToggle,0] 
	277 ID:40223 Desc:'Percent Snap Toggle' Cat:'Snaps' BtnTxt:'Percent Snap Toggle' MnuTxt:'Percent Snap Toggle' Icon:[PercentSnapToggle,0] 
	278 ID:40006 Desc:'Save File' Cat:'File' BtnTxt:'&Save' MnuTxt:'&Save'
	279 ID:40903 Desc:'Save File As Copy' Cat:'File' BtnTxt:'Save &Copy As...' MnuTxt:'Save &Copy As...'
	280 ID:40007 Desc:'Save File As' Cat:'File' BtnTxt:'Save &As...' MnuTxt:'Save &As...'
	281 ID:40010 Desc:'Import File' Cat:'File' BtnTxt:'&Import...' MnuTxt:'&Import...'
	282 ID:40108 Desc:'Preferences' Cat:'File' BtnTxt:'&Preferences...' MnuTxt:'&Preferences...'
	283 ID:40189 Desc:'Hide Particle Systems Toggle' Cat:'Views' BtnTxt:'Hide Particle Systems Toggle' MnuTxt:'Hide Particle Systems Toggle'
	284 ID:40059 Desc:'Top View' Cat:'Views' BtnTxt:'Top View' MnuTxt:'Top View'
	285 ID:40885 Desc:'Home View' Cat:'Views' BtnTxt:'Home View' MnuTxt:'Home View'
	286 ID:40021 Desc:'Select All' Cat:'Selection' BtnTxt:'Select &All' MnuTxt:'Select &All'
	287 ID:40043 Desc:'Select None' Cat:'Selection' BtnTxt:'Select &None' MnuTxt:'Select &None'
	288 ID:40044 Desc:'Select Invert' Cat:'Selection' BtnTxt:'Select &Invert' MnuTxt:'Select &Invert'
	289 ID:40099 Desc:'Select Similar' Cat:'Selection' BtnTxt:'Select &Similar' MnuTxt:'Select &Similar'
	290 ID:40093 Desc:'Transform Type-In Dialog Toggle' Cat:'Edit' BtnTxt:'&Transform Type-In...' MnuTxt:'&Transform Type-In...'
	291 ID:40022 Desc:'Properties' Cat:'Edit' BtnTxt:'&Properties...' MnuTxt:'&Properties...'
	292 ID:40140 Desc:'Group' Cat:'Groups' BtnTxt:'&Group' MnuTxt:'&Group'
	293 ID:40142 Desc:'Group Open' Cat:'Groups' BtnTxt:'&Open' MnuTxt:'&Open'
	294 ID:63561 Desc:'Group Open Recursively' Cat:'Groups' BtnTxt:'Open &Recursively' MnuTxt:'Open &Recursively'
	295 ID:40143 Desc:'Group Close' Cat:'Groups' BtnTxt:'&Close' MnuTxt:'&Close'
	296 ID:40141 Desc:'Ungroup' Cat:'Groups' BtnTxt:'&Ungroup' MnuTxt:'&Ungroup'
	297 ID:40776 Desc:'Assemble Objects' Cat:'Assembly' BtnTxt:'&Assemble' MnuTxt:'&Assemble'
	298 ID:40783 Desc:'Disassemble Objects' Cat:'Assembly' BtnTxt:'D&isassemble' MnuTxt:'D&isassemble'
	299 ID:40780 Desc:'Assembly Explode' Cat:'Assembly' BtnTxt:'&Explode' MnuTxt:'&Explode'
	300 ID:40777 Desc:'Assembly Open' Cat:'Assembly' BtnTxt:'&Open' MnuTxt:'&Open'
	301 ID:40778 Desc:'Assembly Close' Cat:'Assembly' BtnTxt:'&Close' MnuTxt:'&Close'
	302 ID:40782 Desc:'Assembly Attach' Cat:'Assembly' BtnTxt:'A&ttach' MnuTxt:'A&ttach'
	303 ID:40781 Desc:'Assembly Detach' Cat:'Assembly' BtnTxt:'&Detach' MnuTxt:'&Detach'
	304 ID:50023 Desc:'Go to End Frame' Cat:'Time' BtnTxt:'Go to End Frame' MnuTxt:'Go to End Frame' Icon:[VCRControls,15] 
	305 ID:40001 Desc:'Help Menu About Box' Cat:'Help' BtnTxt:'A&bout 3ds Max...' MnuTxt:'A&bout 3ds Max...'
	306 ID:50004 Desc:'Transform Gizmo X Constraint' Cat:'Tools' BtnTxt:'Transform Gizmo X Constraint' MnuTxt:'Transform Gizmo X Constraint' Icon:[ConstraintX,0] 
	307 ID:50006 Desc:'Transform Gizmo Y Constraint' Cat:'Tools' BtnTxt:'Transform Gizmo Y Constraint' MnuTxt:'Transform Gizmo Y Constraint' Icon:[ConstraintY,0] 
	308 ID:50007 Desc:'Transform Gizmo Z Constraint' Cat:'Tools' BtnTxt:'Transform Gizmo Z Constraint' MnuTxt:'Transform Gizmo Z Constraint' Icon:[ConstraintZ,0] 
	309 ID:59229 Desc:'Transform Gizmo Plane Constraint Cycle' Cat:'Tools' BtnTxt:'Transform Gizmo Plane Constraint Cycle' MnuTxt:'Transform Gizmo Plane Constraint Cycle'
	310 ID:50019 Desc:'Go to Start Frame' Cat:'Time' BtnTxt:'Go to Start Frame' MnuTxt:'Go to Start Frame' Icon:[VCRControls,1] 
	311 ID:59230 Desc:'Display Selected with Edged Faces' Cat:'Views' BtnTxt:'Display Selected with Edged Faces' MnuTxt:'Display Selected with Edged Faces'
	312 ID:40194 Desc:'Select Child' Cat:'Selection' BtnTxt:'Select Child' MnuTxt:'Select Child'
	313 ID:40180 Desc:'Select Children' Cat:'Selection' BtnTxt:'Select Children' MnuTxt:'Select Children'
	314 ID:40193 Desc:'Select Ancestor' Cat:'Selection' BtnTxt:'Select Ancestor' MnuTxt:'Select Ancestor'
	315 ID:59231 Desc:'Selection Lock Toggle' Cat:'Selection' BtnTxt:'Selection Lock Toggle' MnuTxt:'Selection Lock Toggle' Icon:[Lock,0] 
	316 ID:59232 Desc:'Rectangular Selection Region' Cat:'Selection' BtnTxt:'Rectangular Selection Region' MnuTxt:'Rectangular Selection Region' Icon:[RectangularSelection,0] 
	317 ID:59233 Desc:'Circular Selection Region' Cat:'Selection' BtnTxt:'Circular Selection Region' MnuTxt:'Circular Selection Region' Icon:[CircularSelection,0] 
	318 ID:59234 Desc:'Fence Selection Region' Cat:'Selection' BtnTxt:'Fence Selection Region' MnuTxt:'Fence Selection Region' Icon:[FenceSelection,0] 
	319 ID:59235 Desc:'Lasso Selection Region' Cat:'Selection' BtnTxt:'Lasso Selection Region' MnuTxt:'Lasso Selection Region' Icon:[LassoSelection,0] 
	320 ID:59236 Desc:'Paint Selection Region' Cat:'Selection' BtnTxt:'Paint Selection Region' MnuTxt:'Paint Selection Region' Icon:[PaintSelection,0] 
	321 ID:40837 Desc:'Select Sibling - Next' Cat:'Selection' BtnTxt:'Select Sibling - Next' MnuTxt:'Select Sibling - Next'
	322 ID:40838 Desc:'Select Sibling - Previous' Cat:'Selection' BtnTxt:'Select Sibling - Previous' MnuTxt:'Select Sibling - Previous'
	323 ID:50026 Desc:'Maximize Viewport Toggle' Cat:'Tools' BtnTxt:'Maximize Viewport Toggle' MnuTxt:'Restore Viewport' Icon:[ViewportNavigationControls,23] 
	324 ID:50014 Desc:'Zoom Region Mode' Cat:'Tools' BtnTxt:'Zoom Region Mode' MnuTxt:'Zoom Region Mode' Icon:[ViewportNavigationControls,13] 
	325 ID:40188 Desc:'Hide Space Warps Toggle' Cat:'Views' BtnTxt:'Hide Space Warps Toggle' MnuTxt:'Hide Space Warps Toggle'
	326 ID:40235 Desc:'Center Point Cycle' Cat:'Tools' BtnTxt:'Center Point Cycle' MnuTxt:'Center Point Cycle'
	327 ID:50013 Desc:'Zoom Mode' Cat:'Tools' BtnTxt:'Zoom Mode' MnuTxt:'Zoom Mode' Icon:[ViewportNavigationControls,1] 
	328 ID:1 Desc:'Zoom All Mode' Cat:'Tools' BtnTxt:'Zoom All Mode' MnuTxt:'Zoom All Mode' Icon:[ViewportNavigationControls,3] 
	329 ID:40015 Desc:'Undo Scene Operation' Cat:'Edit' BtnTxt:'Undo Scene Operation' MnuTxt:'&Undo ' Icon:[Undo,0] 
	330 ID:330 Desc:'Zoom Extents' Cat:'Tools' BtnTxt:'Zoom Extents' MnuTxt:'Zoom Extents' Icon:[ViewportNavigationControls,5] 
	331 ID:40104 Desc:'Undo Viewport Operation' Cat:'Views' BtnTxt:'Undo Viewport Operation' MnuTxt:'Undo View Change'
	332 ID:331 Desc:'Zoom Extents All' Cat:'Tools' BtnTxt:'Zoom Extents All' MnuTxt:'Zoom Extents All' Icon:[ViewportNavigationControls,9] 
	333 ID:40204 Desc:'Sound Toggle' Cat:'Tools' BtnTxt:'Sound Toggle' MnuTxt:'Sound Toggle'
	334 ID:40065 Desc:'Transform Gizmo Axis Constraint Cycle' Cat:'Tools' BtnTxt:'Transform Gizmo Axis Constraint Cycle' MnuTxt:'Transform Gizmo Axis Constraint Cycle'
	335 ID:40209 Desc:'Configure User Paths' Cat:'File' BtnTxt:'&Configure Project Paths...' MnuTxt:'&Configure Project Paths...'
	336 ID:41001 Desc:'Configure User and System Paths' Cat:'File' BtnTxt:'&Configure User and System Paths...' MnuTxt:'&Configure User and System Paths...'
	337 ID:40244 Desc:'Adaptive Perspective Grid Toggle' Cat:'Views' BtnTxt:'Adaptive Perspective Grid Toggle' MnuTxt:'Adaptive Perspective Grid Toggle'
	338 ID:30761 Desc:'Keyboard Shortcut Override Toggle' Cat:'Tools' BtnTxt:'Keyboard Shortcut Override Toggle' MnuTxt:'Keyboard Shortcut Override Toggle' Icon:[KeyboardOverrideToggle,0] 
	339 ID:40338 Desc:'Create Position Lock Key' Cat:'Tools' BtnTxt:'Create Position Lock Key' MnuTxt:'Create Position Lock Key'
	340 ID:40339 Desc:'Create Rotation Lock Key' Cat:'Tools' BtnTxt:'Create Rotation Lock Key' MnuTxt:'Create Rotation Lock Key'
	341 ID:350 Desc:'Pitch Viewport Down Big' Cat:'Tools' BtnTxt:'Pitch Viewport Down Big' MnuTxt:'Pitch Viewport Down Big'
	342 ID:351 Desc:'Roll Viewport CW Big' Cat:'Tools' BtnTxt:'Roll Viewport CW Big' MnuTxt:'Roll Viewport CW Big'
	343 ID:352 Desc:'Yaw Viewport CW Big' Cat:'Tools' BtnTxt:'Yaw Viewport CW Big' MnuTxt:'Yaw Viewport CW Big'
	344 ID:353 Desc:'Pitch Viewport Up Big' Cat:'Tools' BtnTxt:'Pitch Viewport Up Big' MnuTxt:'Pitch Viewport Up Big'
	345 ID:354 Desc:'Roll Viewport CCW Big' Cat:'Tools' BtnTxt:'Roll Viewport CCW Big' MnuTxt:'Roll Viewport CCW Big'
	346 ID:355 Desc:'Yaw Viewport CCW Big' Cat:'Tools' BtnTxt:'Yaw Viewport CCW Big' MnuTxt:'Yaw Viewport CCW Big'
	347 ID:356 Desc:'Pitch Viewport Down Small' Cat:'Tools' BtnTxt:'Pitch Viewport Down Small' MnuTxt:'Pitch Viewport Down Small'
	348 ID:357 Desc:'Roll Viewport CW Small' Cat:'Tools' BtnTxt:'Roll Viewport CW Small' MnuTxt:'Roll Viewport CW Small'
	349 ID:358 Desc:'Yaw Viewport CW Small' Cat:'Tools' BtnTxt:'Yaw Viewport CW Small' MnuTxt:'Yaw Viewport CW Small'
	350 ID:359 Desc:'Pitch Viewport Up Small' Cat:'Tools' BtnTxt:'Pitch Viewport Up Small' MnuTxt:'Pitch Viewport Up Small'
	351 ID:360 Desc:'Roll Viewport CCW Small' Cat:'Tools' BtnTxt:'Roll Viewport CCW Small' MnuTxt:'Roll Viewport CCW Small'
	352 ID:361 Desc:'Yaw Viewport CCW Small' Cat:'Tools' BtnTxt:'Yaw Viewport CCW Small' MnuTxt:'Yaw Viewport CCW Small'
	353 ID:40314 Desc:'Spinner Drag Update Toggle' Cat:'Views' BtnTxt:'U&pdate During Spinner Drag' MnuTxt:'U&pdate During Spinner Drag'
	354 ID:20901 Desc:'Middle Mouse Button Toggle' Cat:'Tools' BtnTxt:'Middle Mouse Button Toggle' MnuTxt:'Middle Mouse Button Toggle'
	355 ID:372 Desc:'Hide Frozen Objects Toggle' Cat:'Tools' BtnTxt:'Hide Frozen Objects Toggle' MnuTxt:'Hide Frozen Objects Toggle'
	356 ID:371 Desc:'Viewport Selection Shade Selected Faces Toggle' Cat:'Tools' BtnTxt:'Viewport Selection Shade Selected Faces Toggle' MnuTxt:'Viewport Selection Shade Selected Faces Toggle'
	357 ID:370 Desc:'Viewport Selection Show Selection Bracket Toggle' Cat:'Tools' BtnTxt:'Viewport Selection Show Selection Bracket Toggle' MnuTxt:'Viewport Selection Show Selection Bracket Toggle'
	358 ID:373 Desc:'Display as See-Through Toggle' Cat:'Tools' BtnTxt:'Display as See-Through Toggle' MnuTxt:'Display as See-Through Toggle'
	359 ID:374 Desc:'Viewport Clipping' Cat:'Tools' BtnTxt:'Viewport Clipping' MnuTxt:'Viewport Clipping'
	360 ID:40403 Desc:'RAM Player' Cat:'Render' BtnTxt:'RAM &Player...' MnuTxt:'RAM &Player...'
	361 ID:401 Desc:'Transform Gizmo Toggle' Cat:'Tools' BtnTxt:'Transform Gizmo Toggle' MnuTxt:'Transform Gizmo Toggle'
	362 ID:402 Desc:'Transform Gizmo Center Toggle' Cat:'Tools' BtnTxt:'Transform Gizmo Center Toggle' MnuTxt:'Transform Gizmo Center Toggle'
	363 ID:404 Desc:'Transform Gizmo Planes Toggle' Cat:'Tools' BtnTxt:'Transform Gizmo Planes Toggle' MnuTxt:'Transform Gizmo Planes Toggle'
	364 ID:403 Desc:'Transform Gizmo Labels Toggle' Cat:'Tools' BtnTxt:'Transform Gizmo Labels Toggle' MnuTxt:'Transform Gizmo Labels Toggle'
	365 ID:407 Desc:'Show Track Bar Toggle' Cat:'Tools' BtnTxt:'Show Track Bar Toggle' MnuTxt:'Show Track Bar Toggle'
	366 ID:40429 Desc:'New Schematic View' Cat:'Schematic View' BtnTxt:'&New Schematic View' MnuTxt:'&New Schematic View'
	367 ID:40430 Desc:'Delete Schematic View' Cat:'Schematic View' BtnTxt:'&Delete Schematic View...' MnuTxt:'&Delete Schematic View...'
	368 ID:50061 Desc:'Schematic View (Open)' Cat:'Schematic View' BtnTxt:'&Open Schematic View' MnuTxt:'&Open Schematic View' Icon:[SchematicViewOpen,0] 
	369 ID:418 Desc:'Transform Gizmo Size Up' Cat:'Tools' BtnTxt:'Transform Gizmo Size Up' MnuTxt:'Transform Gizmo Size Up'
	370 ID:419 Desc:'Transform Gizmo Size Down' Cat:'Tools' BtnTxt:'Transform Gizmo Size Down' MnuTxt:'Transform Gizmo Size Down'
	371 ID:30 Desc:'Spacing Tool' Cat:'Tools' BtnTxt:'Spac&ing Tool...' MnuTxt:'Spac&ing Tool...' Icon:[Maintoolbar,85] 
	372 ID:59226 Desc:'Customize User Interface' Cat:'Customize User Interface' BtnTxt:'Customize UI' MnuTxt:'Customize UI'
	373 ID:59240 Desc:'Customize Tool Palettes' Cat:'Customize User Interface' BtnTxt:'Customize Tool Palettes' MnuTxt:'Customize Tool Palettes'
	374 ID:203 Desc:'Last File 1' Cat:'File' BtnTxt:'Last File 1' MnuTxt:'&1 D:\project\max2020\cam\5、除铁单元\cam_04-05.max'
	375 ID:204 Desc:'Last File 2' Cat:'File' BtnTxt:'Last File 2' MnuTxt:'&2 D:\project\max2020\cam\5、除铁单元\cam_04-05_simulateB.max'
	376 ID:205 Desc:'Last File 3' Cat:'File' BtnTxt:'Last File 3' MnuTxt:'&3 D:\project\max2020\cam\5、除铁单元\cam_04-05_simulateA.max'
	377 ID:206 Desc:'Last File 4' Cat:'File' BtnTxt:'Last File 4' MnuTxt:'&4 D:\project\max2020\cam\5、除铁单元\cam_04-05_simulate.max'
	378 ID:207 Desc:'Last File 5' Cat:'File' BtnTxt:'Last File 5' MnuTxt:'&5 D:\project\max2020\5、除铁单元\5、除铁单元\cam_04-05.max'
	379 ID:208 Desc:'Last File 6' Cat:'File' BtnTxt:'Last File 6' MnuTxt:'&6 D:\project\3dsmax\scenes\02-Output\3D\cam\制碱\测试\再测试\test008.max'
	380 ID:209 Desc:'Last File 7' Cat:'File' BtnTxt:'Last File 7' MnuTxt:'&7 D:\project\3dsmax\scenes\02-Output\3D\cam\制碱\测试\test008.max'
	381 ID:210 Desc:'Last File 8' Cat:'File' BtnTxt:'Last File 8' MnuTxt:'&8 D:\project\3dsmax\scenes\02-Output\3D\cam\制碱\test008.max'
	382 ID:211 Desc:'Last File 9' Cat:'File' BtnTxt:'Last File 9' MnuTxt:'&9 D:\project\3dsmax\scenes\test008.max'
	383 ID:63447 Desc:'Last File 10' Cat:'File' BtnTxt:'Last File 10' MnuTxt:'10 C:\Users\lifey\Desktop\Untitled.max'
	384 ID:63448 Desc:'Last File 11' Cat:'File' BtnTxt:'Last File 11' MnuTxt:'Last File 11'
	385 ID:63449 Desc:'Last File 12' Cat:'File' BtnTxt:'Last File 12' MnuTxt:'Last File 12'
	386 ID:63450 Desc:'Last File 13' Cat:'File' BtnTxt:'Last File 13' MnuTxt:'Last File 13'
	387 ID:63451 Desc:'Last File 14' Cat:'File' BtnTxt:'Last File 14' MnuTxt:'Last File 14'
	388 ID:63452 Desc:'Last File 15' Cat:'File' BtnTxt:'Last File 15' MnuTxt:'Last File 15'
	389 ID:63453 Desc:'Last File 16' Cat:'File' BtnTxt:'Last File 16' MnuTxt:'Last File 16'
	390 ID:63454 Desc:'Last File 17' Cat:'File' BtnTxt:'Last File 17' MnuTxt:'Last File 17'
	391 ID:63455 Desc:'Last File 18' Cat:'File' BtnTxt:'Last File 18' MnuTxt:'Last File 18'
	392 ID:63456 Desc:'Last File 19' Cat:'File' BtnTxt:'Last File 19' MnuTxt:'Last File 19'
	393 ID:63457 Desc:'Last File 20' Cat:'File' BtnTxt:'Last File 20' MnuTxt:'Last File 20'
